# {"t_start": 1602448160.086903, "env_id": "FrozenLake-v0"} 
r,l,t
0.0,7,26.222105
0.0,6,26.224065
0.0,8,26.22666
0.0,11,26.230517
0.0,9,26.233904
0.0,10,26.237416
0.0,6,26.239442
0.0,5,26.241119
0.0,4,26.242455
0.0,6,26.244359
0.0,11,26.248152
0.0,30,26.258045
0.0,13,26.262434
0.0,6,26.264436
0.0,6,26.266473
0.0,7,26.268762
1.0,14,26.274051
0.0,23,26.281696
1.0,10,26.285173
0.0,14,26.290939
0.0,15,26.296101
0.0,9,26.299167
0.0,8,26.302474
0.0,2,26.303264
0.0,8,26.306011
0.0,3,26.307049
0.0,16,26.312229
0.0,16,26.317574
0.0,5,26.319528
0.0,11,26.323387
0.0,11,26.32719
0.0,5,26.328814
0.0,6,26.330977
0.0,11,26.334969
0.0,11,26.33855
0.0,25,26.346991
0.0,20,26.353994
0.0,3,26.355147
0.0,6,26.357089
0.0,5,26.358824
0.0,2,26.359598
0.0,12,26.363504
0.0,10,26.367115
0.0,7,26.369606
0.0,2,26.370359
0.0,12,26.374373
1.0,7,26.37662
0.0,19,26.383621
1.0,15,26.388627
0.0,7,26.391018
0.0,10,26.394247
0.0,35,26.406089
0.0,9,26.408986
0.0,5,26.410634
1.0,14,26.415257
0.0,6,26.422353
0.0,25,26.432973
0.0,20,26.43966
0.0,7,26.441911
0.0,6,26.44395
0.0,6,26.445924
0.0,4,26.44734
0.0,7,26.44974
0.0,4,26.45106
0.0,4,26.4524
0.0,7,26.454755
0.0,4,26.456233
0.0,6,26.458188
0.0,5,26.459861
0.0,23,26.46748
0.0,14,26.472408
0.0,4,26.473737
0.0,5,26.475418
0.0,5,26.47709
0.0,16,26.482855
0.0,6,26.484839
1.0,9,26.487772
0.0,7,26.49012
0.0,9,26.493019
0.0,10,26.496475
0.0,2,26.497234
0.0,27,26.506124
0.0,12,26.509983
0.0,11,26.513795
0.0,8,26.516496
0.0,9,26.520352
0.0,19,26.527154
0.0,9,26.530152
0.0,2,26.531007
0.0,21,26.538398
1.0,9,26.541396
0.0,4,26.542706
0.0,5,26.544384
0.0,3,26.545509
0.0,7,26.547856
0.0,9,26.550809
0.0,10,26.554112
0.0,5,26.55576
0.0,6,26.557699
0.0,7,26.56019
0.0,16,26.565336
0.0,6,26.567424
0.0,3,26.56864
0.0,17,26.576025
0.0,15,26.580959
0.0,4,26.582519
0.0,3,26.583668
0.0,17,26.589263
0.0,7,26.591609
0.0,13,26.595783
0.0,2,26.596531
0.0,13,26.600802
0.0,3,26.601821
0.0,5,26.603472
1.0,14,26.608153
0.0,4,26.609561
0.0,14,26.61402
0.0,21,26.623362
0.0,11,26.626883
1.0,20,26.633675
0.0,23,26.641081
0.0,14,26.645579
1.0,10,26.648904
1.0,28,26.658073
0.0,3,26.65906
0.0,11,26.662652
0.0,6,26.664791
0.0,10,26.668004
0.0,8,26.672237
0.0,12,26.676416
0.0,9,26.67932
0.0,7,26.681687
0.0,4,26.683175
0.0,5,26.684965
0.0,3,26.685954
0.0,11,26.689562
0.0,22,26.697072
0.0,6,26.700161
0.0,19,26.70683
0.0,4,26.708158
1.0,26,26.71745
0.0,7,26.720385
0.0,12,26.724558
0.0,2,26.725258
0.0,6,26.727161
0.0,4,26.728553
0.0,2,26.729284
0.0,7,26.731905
0.0,7,26.734557
0.0,17,26.740986
0.0,5,26.74266
0.0,8,26.745313
0.0,10,26.748676
0.0,15,26.753748
0.0,5,26.755663
0.0,4,26.757002
0.0,3,26.758074
0.0,8,26.760663
0.0,13,26.765148
0.0,9,26.768224
0.0,26,26.777222
0.0,4,26.77875
0.0,3,26.779808
0.0,11,26.783719
0.0,2,26.784467
0.0,4,26.785819
0.0,9,26.789178
0.0,5,26.79084
0.0,12,26.794761
0.0,3,26.795926
0.0,15,26.801465
0.0,9,26.805051
0.0,7,26.807395
0.0,7,26.809706
1.0,11,26.813533
0.0,11,26.817575
1.0,7,26.820116
0.0,20,26.830203
0.0,19,26.837931
0.0,9,26.841003
0.0,11,26.844766
0.0,25,26.853345
0.0,7,26.855951
0.0,4,26.857269
0.0,7,26.859624
0.0,2,26.911991
1.0,13,26.916471
0.0,8,26.919289
0.0,8,26.922514
0.0,4,26.923892
1.0,10,26.927199
1.0,18,26.933317
0.0,16,26.938552
0.0,11,26.942292
0.0,5,26.943919
0.0,7,26.946252
0.0,8,26.948839
0.0,9,26.951636
0.0,21,26.958769
0.0,4,26.960065
0.0,10,26.963248
0.0,15,26.968197
0.0,3,26.969518
0.0,7,26.972886
0.0,11,26.976506
0.0,6,26.978734
0.0,5,26.98041
0.0,5,26.982174
0.0,6,26.984196
0.0,21,26.990957
0.0,12,26.994796
0.0,7,26.997442
0.0,19,27.00376
0.0,4,27.005182
0.0,13,27.009329
0.0,8,27.011813
0.0,3,27.013162
0.0,11,27.016681
0.0,2,27.017342
0.0,8,27.020342
0.0,8,27.025066
0.0,5,27.028314
0.0,9,27.032818
0.0,6,27.035267
0.0,3,27.0366
0.0,10,27.040671
0.0,6,27.042797
0.0,6,27.044869
0.0,13,27.049367
0.0,7,27.051721
1.0,10,27.055213
0.0,4,27.05657
0.0,42,27.070946
0.0,8,27.0742
0.0,19,27.080853
0.0,7,27.083222
0.0,6,27.085354
0.0,7,27.088634
0.0,12,27.092766
0.0,13,27.097204
0.0,19,27.104404
0.0,9,27.107932
0.0,14,27.113017
0.0,4,27.114457
0.0,2,27.115207
0.0,4,27.116715
0.0,15,27.123785
0.0,5,27.125877
0.0,12,27.130135
0.0,5,27.131891
1.0,8,27.135271
0.0,7,27.137895
0.0,28,27.148052
0.0,15,27.153741
1.0,8,27.156869
0.0,11,27.160879
0.0,17,27.166942
0.0,33,27.180217
0.0,2,27.181008
1.0,17,27.188058
0.0,29,27.198763
0.0,14,27.204116
0.0,12,27.20824
0.0,7,27.211231
0.0,4,27.212631
0.0,7,27.215711
0.0,19,27.226481
0.0,9,27.229937
0.0,24,27.239214
0.0,13,27.243884
0.0,13,27.248005
0.0,6,27.250194
0.0,12,27.254472
0.0,13,27.259532
0.0,24,27.266971
0.0,2,27.267683
0.0,12,27.273231
0.0,19,27.280682
0.0,21,27.288172
0.0,6,27.2903
0.0,7,27.293328
0.0,5,27.295102
0.0,2,27.295863
0.0,2,27.29659
0.0,38,27.310499
0.0,2,27.311257
0.0,3,27.312266
0.0,4,27.313723
0.0,7,27.316038
0.0,10,27.319404
0.0,3,27.320686
0.0,2,27.321806
0.0,13,27.327812
0.0,4,27.32917
0.0,5,27.331039
1.0,13,27.335593
0.0,25,27.345238
0.0,3,27.346274
0.0,14,27.351088
0.0,23,27.36001
0.0,25,27.3686
0.0,2,27.369533
0.0,9,27.373264
0.0,18,27.380643
0.0,4,27.382009
0.0,11,27.385904
0.0,16,27.392438
0.0,5,27.394389
0.0,11,27.398147
0.0,10,27.401837
0.0,2,27.402614
0.0,4,27.404534
0.0,15,27.410981
0.0,9,27.413951
0.0,13,27.42671
0.0,19,27.436342
0.0,8,27.439854
0.0,7,27.443002
0.0,18,27.450354
0.0,5,27.453266
0.0,3,27.454705
0.0,8,27.457754
0.0,8,27.46095
1.0,27,27.471313
0.0,4,27.47342
0.0,4,27.475427
0.0,8,27.478609
0.0,6,27.480825
0.0,5,27.483014
0.0,16,27.488957
0.0,4,27.490926
0.0,41,27.505999
0.0,2,27.50682
0.0,8,27.510021
1.0,14,27.515173
0.0,13,27.51971
0.0,9,27.524292
0.0,19,27.531668
0.0,3,27.532766
0.0,5,27.534643
0.0,4,27.536094
0.0,8,27.539735
0.0,3,27.540845
0.0,5,27.542848
0.0,11,27.546775
0.0,8,27.549639
0.0,9,27.553344
0.0,5,27.555365
0.0,11,27.559827
0.0,6,27.561892
0.0,21,27.569226
0.0,15,27.576182
0.0,2,27.577026
0.0,5,27.579024
0.0,5,27.580841
0.0,7,27.58337
0.0,12,27.58785
0.0,7,27.590935
0.0,3,27.592374
0.0,12,27.596868
0.0,5,27.598537
1.0,9,27.601517
0.0,10,27.605182
0.0,8,27.608833
0.0,11,27.613075
0.0,32,27.625359
0.0,8,27.628426
0.0,9,27.631615
0.0,5,27.633715
0.0,14,27.638821
0.0,9,27.64247
0.0,4,27.643994
0.0,5,27.645668
0.0,7,27.648104
0.0,5,27.649837
0.0,26,27.659694
0.0,6,27.661596
0.0,15,27.666663
0.0,8,27.669834
0.0,24,27.679654
0.0,9,27.682713
0.0,18,27.689636
0.0,9,27.69347
0.0,15,27.760054
0.0,33,27.771293
0.0,4,27.772892
0.0,21,27.779729
0.0,16,27.785555
0.0,12,27.789636
1.0,6,27.791545
0.0,16,27.796791
0.0,3,27.797826
0.0,5,27.799445
0.0,14,27.804065
0.0,3,27.805249
0.0,14,27.809827
0.0,4,27.81124
0.0,6,27.813248
0.0,3,27.814237
1.0,17,27.819785
0.0,14,27.824618
0.0,2,27.825327
0.0,17,27.831121
0.0,12,27.835377
1.0,12,27.839413
0.0,13,27.843664
0.0,4,27.844987
0.0,2,27.845689
0.0,2,27.846383
1.0,30,27.856668
0.0,3,27.857725
0.0,13,27.862279
0.0,10,27.86541
0.0,16,27.87153
1.0,19,27.878369
0.0,5,27.8801
0.0,6,27.882298
0.0,19,27.88861
0.0,15,27.893568
0.0,10,27.896989
0.0,10,27.900377
0.0,12,27.904293
1.0,16,27.910205
0.0,22,27.917476
0.0,11,27.921385
0.0,13,27.925849
0.0,12,27.92982
0.0,5,27.931975
0.0,2,27.932694
0.0,11,27.936268
0.0,16,27.941647
0.0,6,27.943636
0.0,8,27.946229
0.0,29,27.956244
0.0,5,27.957872
0.0,2,27.958524
0.0,11,27.962224
0.0,6,27.964807
1.0,17,27.970358
0.0,18,27.976653
0.0,2,27.977399
0.0,7,27.979949
0.0,14,27.984959
0.0,3,27.985997
0.0,6,27.988119
0.0,5,27.98987
0.0,5,27.991527
0.0,4,27.992829
0.0,3,27.993848
0.0,20,28.000654
1.0,23,28.008508
0.0,23,28.016083
0.0,7,28.018557
0.0,13,28.024195
0.0,28,28.033453
0.0,11,28.037566
0.0,9,28.040557
0.0,6,28.042505
0.0,19,28.048899
0.0,7,28.051237
0.0,5,28.052969
0.0,5,28.054663
0.0,2,28.05541
0.0,29,28.065075
0.0,7,28.067459
0.0,5,28.069815
0.0,2,28.070617
0.0,7,28.073832
0.0,7,28.07612
1.0,6,28.078242
0.0,6,28.080224
0.0,8,28.083033
0.0,16,28.08863
0.0,10,28.092114
0.0,11,28.095793
0.0,9,28.098773
0.0,7,28.101214
0.0,5,28.10297
0.0,4,28.104278
0.0,4,28.105664
0.0,15,28.110546
0.0,16,28.116011
0.0,15,28.121373
0.0,3,28.12264
0.0,7,28.125052
0.0,8,28.127607
0.0,8,28.130198
0.0,8,28.133248
0.0,15,28.138515
0.0,9,28.141518
0.0,9,28.1444
0.0,5,28.146046
0.0,20,28.152928
0.0,4,28.15434
0.0,12,28.158286
0.0,6,28.160212
0.0,25,28.168789
0.0,2,28.169466
0.0,25,28.17859
0.0,3,28.179683
0.0,4,28.181104
0.0,9,28.184506
0.0,9,28.187523
0.0,6,28.189542
0.0,16,28.194713
0.0,10,28.19818
0.0,21,28.205244
0.0,6,28.20726
0.0,11,28.210812
0.0,5,28.212464
0.0,16,28.217822
0.0,33,28.22872
0.0,17,28.234533
0.0,4,28.235978
0.0,13,28.240229
0.0,17,28.245708
0.0,10,28.24896
0.0,6,28.250979
0.0,12,28.255635
0.0,6,28.257595
0.0,7,28.259906
0.0,6,28.261837
0.0,4,28.263146
0.0,12,28.266968
0.0,10,28.270715
0.0,24,28.279607
0.0,6,28.281717
0.0,24,28.289925
0.0,3,28.290949
0.0,5,28.292564
0.0,5,28.29426
0.0,6,28.296374
0.0,12,28.300355
0.0,18,28.30671
0.0,14,28.311201
0.0,5,28.312876
1.0,38,28.326281
0.0,16,28.331518
0.0,25,28.339964
0.0,12,28.344187
0.0,19,28.350581
0.0,15,28.355474
0.0,5,28.357216
0.0,4,28.358619
0.0,20,28.36514
0.0,10,28.368453
1.0,16,28.374356
0.0,10,28.377686
0.0,8,28.380298
0.0,4,28.381792
0.0,2,28.382561
0.0,5,28.384533
0.0,5,28.386197
1.0,14,28.390927
0.0,2,28.391894
1.0,15,28.397261
1.0,14,28.401993
0.0,12,28.406
0.0,2,28.406702
0.0,9,28.409837
0.0,5,28.411491
0.0,9,28.419079
0.0,2,28.419806
0.0,13,28.424751
1.0,32,28.435489
0.0,27,28.44435
0.0,14,28.448944
1.0,20,28.45547
0.0,13,28.459618
0.0,6,28.461616
0.0,3,28.462715
1.0,65,28.542374
0.0,25,28.550962
0.0,18,28.558505
0.0,8,28.561382
0.0,10,28.564684
1.0,13,28.569495
0.0,14,28.575306
0.0,4,28.576886
0.0,11,28.580726
0.0,11,28.584409
0.0,12,28.589315
0.0,9,28.592716
0.0,4,28.594259
0.0,14,28.598956
0.0,12,28.603742
0.0,5,28.60552
0.0,4,28.607221
0.0,12,28.611564
0.0,4,28.612954
0.0,12,28.617164
0.0,9,28.620513
0.0,16,28.627265
0.0,13,28.631818
1.0,16,28.638274
0.0,4,28.640058
0.0,22,28.648213
0.0,5,28.650142
1.0,12,28.655038
0.0,2,28.655932
0.0,6,28.658008
0.0,13,28.662569
0.0,13,28.667148
0.0,9,28.670763
0.0,34,28.683451
1.0,14,28.689242
0.0,9,28.692713
1.0,17,28.698637
0.0,15,28.704429
0.0,8,28.707273
0.0,3,28.708445
0.0,20,28.715818
0.0,6,28.717815
0.0,17,28.725364
0.0,17,28.732658
0.0,11,28.736488
1.0,10,28.740964
0.0,4,28.743198
0.0,21,28.751561
0.0,11,28.756477
0.0,19,28.763751
0.0,16,28.769699
0.0,10,28.773683
0.0,10,28.776974
0.0,14,28.781752
0.0,18,28.788102
0.0,18,28.793952
0.0,5,28.795628
0.0,6,28.797599
0.0,5,28.799229
0.0,9,28.802089
0.0,7,28.804333
0.0,16,28.809549
0.0,2,28.81027
0.0,11,28.813963
0.0,13,28.818123
0.0,18,28.824197
0.0,18,28.830206
0.0,4,28.831712
0.0,5,28.83341
0.0,13,28.838024
0.0,19,28.844217
0.0,3,28.845291
0.0,12,28.84925
0.0,2,28.849954
0.0,7,28.852287
0.0,8,28.855148
0.0,10,28.858398
0.0,22,28.865821
0.0,5,28.867443
0.0,6,28.869909
0.0,11,28.875084
0.0,4,28.876839
0.0,2,28.877949
0.0,11,28.882166
0.0,7,28.884643
0.0,10,28.888586
0.0,7,28.890867
0.0,4,28.892661
0.0,15,28.89836
0.0,4,28.899744
0.0,3,28.900928
0.0,4,28.902481
1.0,10,28.906439
0.0,10,28.91078
0.0,18,28.917168
0.0,13,28.923167
0.0,2,28.924084
0.0,3,28.925905
0.0,10,28.929532
0.0,12,28.933573
0.0,2,28.934325
0.0,25,28.94384
0.0,5,28.945533
0.0,4,28.94697
0.0,5,28.948845
0.0,7,28.951585
0.0,14,28.95651
0.0,11,28.96071
1.0,8,28.963689
0.0,2,28.964446
0.0,28,28.976413
0.0,21,28.984692
0.0,21,28.993381
1.0,11,28.997531
0.0,5,28.999126
0.0,19,29.006033
0.0,5,29.008479
0.0,4,29.010574
0.0,10,29.014427
0.0,6,29.016491
0.0,5,29.018266
1.0,18,29.025535
0.0,13,29.03068
0.0,16,29.036104
0.0,3,29.037811
0.0,8,29.041026
0.0,3,29.042202
0.0,10,29.045999
0.0,6,29.048086
0.0,2,29.048802
1.0,14,29.053702
0.0,4,29.055117
0.0,34,29.067486
0.0,2,29.06821
0.0,10,29.072341
1.0,9,29.07631
0.0,13,29.080563
0.0,4,29.081955
0.0,9,29.084917
0.0,18,29.092776
0.0,18,29.099067
0.0,6,29.101096
0.0,12,29.105429
0.0,13,29.110728
0.0,7,29.113122
0.0,5,29.114927
0.0,5,29.116595
0.0,4,29.118036
0.0,20,29.126573
0.0,4,29.128191
0.0,7,29.130689
0.0,6,29.132712
0.0,4,29.135204
0.0,7,29.138714
0.0,9,29.141736
0.0,5,29.143443
0.0,19,29.149762
0.0,14,29.154358
1.0,22,29.161716
0.0,8,29.164394
0.0,12,29.168372
0.0,9,29.171343
0.0,11,29.175232
0.0,16,29.180576
0.0,24,29.188907
1.0,15,29.194379
0.0,9,29.197362
1.0,15,29.202412
0.0,10,29.205933
0.0,10,29.209324
0.0,9,29.21228
0.0,3,29.213325
0.0,35,29.225126
0.0,5,29.226797
0.0,4,29.228124
0.0,8,29.230905
0.0,8,29.233641
1.0,16,29.238943
0.0,12,29.242834
0.0,9,29.245705
0.0,17,29.2513
0.0,3,29.252315
0.0,6,29.254217
0.0,11,29.258015
0.0,28,29.267153
0.0,9,29.269978
0.0,55,29.342807
0.0,11,29.346537
0.0,9,29.349437
0.0,8,29.351922
0.0,13,29.356697
1.0,10,29.3598
0.0,12,29.364096
0.0,20,29.37209
0.0,6,29.374553
0.0,9,29.378253
0.0,2,29.379025
0.0,21,29.386287
0.0,6,29.388202
0.0,14,29.392689
1.0,13,29.397343
0.0,25,29.405381
0.0,2,29.406132
0.0,4,29.407472
0.0,3,29.408463
0.0,9,29.411524
0.0,6,29.413693
0.0,24,29.427044
0.0,5,29.42943
0.0,3,29.430516
0.0,6,29.432386
0.0,32,29.443188
0.0,6,29.445097
1.0,31,29.455498
0.0,10,29.458616
0.0,2,29.459953
0.0,14,29.464967
0.0,8,29.468678
1.0,13,29.475744
0.0,4,29.477836
0.0,4,29.479845
0.0,10,29.484114
0.0,16,29.490959
0.0,9,29.494453
1.0,9,29.497916
0.0,11,29.502108
0.0,4,29.503471
0.0,27,29.512672
0.0,11,29.516311
0.0,18,29.522251
0.0,13,29.526852
0.0,14,29.531834
0.0,2,29.532539
0.0,9,29.535718
0.0,11,29.539783
0.0,14,29.54452
0.0,8,29.547064
0.0,19,29.554
0.0,11,29.557975
0.0,23,29.565621
0.0,6,29.567618
0.0,12,29.571812
1.0,23,29.58013
0.0,29,29.59008
0.0,26,29.598685
0.0,9,29.601674
0.0,16,29.607204
0.0,11,29.611453
0.0,20,29.618633
0.0,10,29.622918
0.0,9,29.627702
0.0,4,29.629231
0.0,10,29.632571
0.0,6,29.634574
1.0,17,29.641794
0.0,6,29.643844
0.0,8,29.646452
1.0,13,29.65057
0.0,3,29.651801
0.0,6,29.654273
0.0,14,29.659611
0.0,4,29.661308
1.0,7,29.66386
0.0,8,29.666587
0.0,14,29.672081
0.0,9,29.675718
0.0,51,29.695096
0.0,12,29.699573
0.0,12,29.704264
1.0,16,29.710932
0.0,25,29.719708
0.0,2,29.720919
0.0,7,29.725408
1.0,16,29.735504
0.0,27,29.746608
0.0,2,29.747462
0.0,4,29.748984
0.0,13,29.753805
0.0,12,29.759002
0.0,30,29.775561
1.0,18,29.784748
0.0,22,29.793395
0.0,8,29.796116
0.0,6,29.798317
0.0,15,29.803858
0.0,10,29.807646
0.0,12,29.811935
0.0,12,29.817495
0.0,12,29.825049
0.0,2,29.826645
0.0,10,29.830829
0.0,5,29.832512
0.0,15,29.838949
0.0,8,29.842342
0.0,7,29.844664
0.0,6,29.847024
0.0,10,29.850566
0.0,5,29.852406
0.0,5,29.854881
0.0,6,29.85715
0.0,2,29.857962
0.0,11,29.861987
0.0,10,29.866747
0.0,4,29.868582
0.0,13,29.876344
0.0,4,29.878951
0.0,11,29.883203
0.0,28,29.893088
0.0,19,29.899561
0.0,11,29.903495
0.0,5,29.905203
0.0,3,29.906318
0.0,26,29.915324
0.0,9,29.918218
0.0,10,29.921755
0.0,7,29.925128
0.0,4,29.926662
0.0,2,29.927494
0.0,7,29.929743
0.0,9,29.932469
0.0,5,29.933924
0.0,10,29.937207
0.0,14,29.9421
0.0,6,29.944268
0.0,8,29.946897
0.0,9,29.949884
0.0,7,29.95227
0.0,10,29.955526
0.0,5,29.95713
0.0,4,29.958479
0.0,4,29.95997
0.0,5,29.96164
0.0,11,29.965423
1.0,9,29.968403
1.0,24,29.976893
0.0,21,29.983004
0.0,38,29.994627
0.0,10,29.998052
0.0,18,30.004131
0.0,9,30.007321
0.0,12,30.011313
0.0,6,30.014188
0.0,8,30.017031
0.0,9,30.020015
1.0,36,30.036705
0.0,27,30.046711
1.0,14,30.051413
0.0,22,30.05931
0.0,29,30.068752
0.0,24,30.077024
0.0,25,30.085339
0.0,22,30.092986
0.0,27,30.154879
0.0,9,30.158127
0.0,26,30.167312
0.0,10,30.170886
0.0,29,30.181336
1.0,19,30.187651
1.0,11,30.191253
0.0,14,30.196026
1.0,25,30.204396
0.0,3,30.205682
0.0,47,30.221273
0.0,11,30.225605
0.0,10,30.229199
0.0,8,30.23204
0.0,17,30.237679
0.0,11,30.241322
0.0,2,30.24215
0.0,8,30.244789
1.0,9,30.247711
1.0,19,30.253856
0.0,4,30.255135
0.0,32,30.265635
0.0,16,30.270788
1.0,6,30.273073
0.0,25,30.282069
0.0,7,30.284445
0.0,11,30.288037
0.0,23,30.295773
0.0,14,30.300529
0.0,9,30.303467
0.0,6,30.305467
0.0,3,30.306616
0.0,6,30.308567
0.0,3,30.309554
0.0,18,30.316115
0.0,2,30.316818
0.0,7,30.319497
0.0,2,30.320356
0.0,7,30.323494
0.0,23,30.331713
0.0,7,30.334108
0.0,8,30.336724
0.0,22,30.344053
0.0,24,30.35198
0.0,6,30.35395
0.0,8,30.357432
0.0,4,30.35883
0.0,6,30.36142
0.0,2,30.362403
0.0,14,30.368139
0.0,7,30.370937
0.0,11,30.375242
0.0,22,30.382919
0.0,17,30.38853
0.0,20,30.395233
0.0,9,30.398841
0.0,18,30.405034
0.0,15,30.409843
0.0,7,30.41224
0.0,4,30.418305
0.0,2,30.419997
0.0,12,30.424191
0.0,18,30.430314
0.0,4,30.431874
0.0,7,30.434199
0.0,6,30.436129
1.0,30,30.446998
0.0,10,30.450193
0.0,15,30.455339
0.0,12,30.459142
1.0,21,30.465841
0.0,8,30.468463
0.0,26,30.478409
0.0,9,30.481626
0.0,9,30.484605
0.0,7,30.486959
0.0,13,30.491712
0.0,4,30.493146
0.0,20,30.499783
0.0,24,30.508044
0.0,18,30.514066
0.0,7,30.516268
0.0,6,30.5183
0.0,31,30.52918
0.0,9,30.532508
0.0,9,30.535595
0.0,10,30.538911
0.0,6,30.540959
0.0,4,30.542283
0.0,27,30.551229
0.0,7,30.55381
0.0,24,30.561805
0.0,41,30.578508
0.0,11,30.582513
0.0,19,30.589229
0.0,8,30.591875
0.0,24,30.60012
0.0,7,30.602379
0.0,3,30.603468
0.0,14,30.60842
0.0,37,30.620228
0.0,2,30.620943
0.0,8,30.624531
1.0,25,30.632944
0.0,17,30.638756
0.0,19,30.645035
0.0,14,30.64965
0.0,14,30.654045
0.0,22,30.66134
0.0,2,30.662013
1.0,21,30.669115
0.0,15,30.675342
0.0,12,30.679376
0.0,34,30.691095
0.0,39,30.703945
0.0,2,30.704656
0.0,6,30.706824
0.0,4,30.708119
0.0,7,30.710472
0.0,7,30.713557
0.0,14,30.71806
0.0,12,30.722165
0.0,6,30.724202
0.0,11,30.728064
0.0,12,30.73223
0.0,27,30.741156
0.0,3,30.742174
0.0,4,30.743531
0.0,7,30.745795
0.0,15,30.750524
0.0,9,30.753826
0.0,3,30.755033
0.0,8,30.757705
0.0,16,30.76318
0.0,7,30.765402
0.0,4,30.766683
0.0,36,30.780103
0.0,7,30.782531
0.0,4,30.783966
1.0,33,30.795407
1.0,17,30.801327
1.0,48,30.819655
0.0,7,30.822148
0.0,3,30.823477
0.0,18,30.831623
0.0,6,30.834552
0.0,9,30.837795
0.0,2,30.838714
0.0,45,30.855181
0.0,10,30.858996
0.0,5,30.861063
0.0,10,30.864996
0.0,6,30.867053
0.0,8,30.869339
0.0,15,30.875253
0.0,22,30.944573
0.0,8,30.947641
0.0,7,30.94999
0.0,10,30.953674
1.0,12,30.958203
1.0,38,30.971628
0.0,14,30.977782
0.0,27,30.987102
0.0,13,30.992209
0.0,7,30.994908
0.0,9,30.998459
0.0,42,31.013697
0.0,9,31.016669
0.0,21,31.025025
0.0,15,31.031258
0.0,26,31.041109
0.0,11,31.045359
0.0,18,31.051474
0.0,17,31.058034
0.0,18,31.064717
0.0,4,31.066348
0.0,21,31.073848
0.0,20,31.082851
0.0,12,31.087459
1.0,28,31.0976
0.0,21,31.10517
0.0,10,31.108628
0.0,10,31.111868
0.0,18,31.117837
1.0,23,31.125884
1.0,25,31.134615
0.0,11,31.138167
0.0,10,31.141627
0.0,8,31.144282
0.0,14,31.149044
0.0,14,31.153703
0.0,25,31.163047
0.0,12,31.167534
0.0,18,31.173946
0.0,3,31.175157
0.0,4,31.176841
0.0,42,31.198269
0.0,40,31.214038
1.0,14,31.218859
0.0,2,31.219575
0.0,8,31.222734
0.0,5,31.225537
0.0,4,31.227785
0.0,13,31.233441
0.0,23,31.242485
1.0,46,31.259923
0.0,9,31.264026
0.0,15,31.269141
0.0,17,31.276087
1.0,22,31.285088
0.0,18,31.29164
0.0,6,31.294077
0.0,15,31.299411
0.0,6,31.301538
0.0,6,31.303796
0.0,9,31.307268
0.0,10,31.311247
0.0,8,31.314174
1.0,19,31.320447
0.0,7,31.323236
0.0,22,31.332597
0.0,12,31.336868
0.0,32,31.348973
0.0,15,31.3546
0.0,6,31.357062
0.0,20,31.364356
0.0,32,31.37638
1.0,19,31.383214
0.0,8,31.386114
0.0,21,31.393316
1.0,26,31.401823
0.0,7,31.40414
0.0,13,31.40857
0.0,6,31.410555
0.0,5,31.412288
0.0,24,31.426955
1.0,10,31.430629
0.0,11,31.434534
0.0,7,31.436848
0.0,8,31.439638
0.0,22,31.446854
1.0,37,31.459091
1.0,19,31.46542
0.0,22,31.473102
0.0,9,31.476929
0.0,28,31.486821
0.0,2,31.487594
0.0,26,31.497153
0.0,6,31.499428
0.0,8,31.502334
0.0,13,31.507401
0.0,3,31.508524
0.0,10,31.512696
0.0,14,31.517524
1.0,9,31.520862
0.0,18,31.528253
1.0,12,31.532435
0.0,8,31.53545
0.0,16,31.541037
0.0,10,31.545178
0.0,3,31.54631
0.0,15,31.551698
0.0,3,31.552895
0.0,7,31.555223
0.0,7,31.557997
0.0,30,31.568924
0.0,7,31.571348
0.0,19,31.580409
0.0,18,31.587216
0.0,4,31.588811
0.0,41,31.603781
0.0,9,31.607003
0.0,18,31.613361
0.0,8,31.616276
0.0,3,31.617399
0.0,11,31.621031
1.0,20,31.629249
0.0,15,31.634473
0.0,4,31.635867
0.0,7,31.638599
0.0,17,31.644858
0.0,24,31.653057
0.0,9,31.656418
0.0,11,31.660622
0.0,12,31.664922
0.0,3,31.665999
0.0,11,31.669826
0.0,43,31.684747
0.0,2,31.685486
0.0,5,31.687113
0.0,8,31.689856
0.0,29,31.699678
0.0,20,31.760152
0.0,5,31.761884
1.0,27,31.770771
0.0,30,31.781217
0.0,16,31.7866
0.0,28,31.796172
0.0,27,31.805187
0.0,11,31.80895
0.0,32,31.819638
0.0,4,31.820914
0.0,12,31.82586
0.0,29,31.835683
0.0,22,31.843104
0.0,9,31.846068
0.0,4,31.847539
0.0,24,31.855586
0.0,6,31.857645
0.0,10,31.861354
0.0,32,31.872542
0.0,5,31.8744
0.0,23,31.88217
0.0,14,31.886567
0.0,34,31.897895
0.0,18,31.903782
0.0,18,31.90982
0.0,9,31.912768
1.0,18,31.918707
0.0,10,31.922193
0.0,7,31.925502
0.0,25,31.933917
0.0,11,31.937484
0.0,14,31.942056
0.0,6,31.94411
0.0,15,31.94927
0.0,18,31.9551
0.0,6,31.957177
0.0,5,31.958759
0.0,14,31.963178
0.0,17,31.968682
1.0,20,31.97541
0.0,8,31.978006
1.0,9,31.980956
0.0,13,31.986082
0.0,4,31.987462
0.0,13,31.992078
0.0,17,31.998299
0.0,12,32.002179
0.0,4,32.003558
1.0,43,32.018156
0.0,19,32.025298
0.0,8,32.0278
0.0,12,32.031717
0.0,49,32.048221
0.0,14,32.053695
